,Churn,Sexo_Biologico,Tiene_Tercera_Edad,Tiene_Pareja,Tiene_Dependientes,Meses_Contrato,Tiene_Telefonia,Tiene_Multiples_Lineas,Servicio_Internet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tipo_Contrato,PaperlessBilling,Metodo_Pago,Cuentas_Mensual,Cuentas_Total,Cuentas_Diarias,Tiene_Internet,Nro_Servicios
6670,1,1,0,1,0,17,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Credit card (automatic),90.2,1454.15,3.01,1,6
6671,1,0,0,1,1,41,1,1,DSL,1,1,1,1,0,1,Month-to-month,0,Credit card (automatic),79.9,3326.2,2.66,1,8
6672,1,0,0,0,0,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,98.7,973.25,3.29,1,6
6673,1,0,0,1,1,26,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.8,2361.8,3.03,1,4
6674,0,0,0,1,1,53,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.9,1146.05,0.7,0,1
6675,1,0,1,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.45,19.45,0.65,0,1
6676,0,0,0,0,1,50,1,0,Fiber optic,0,0,0,0,0,0,Two year,0,Credit card (automatic),70.35,3533.6,2.34,1,2
6677,0,1,0,1,1,24,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.1,587.4,0.8,0,2
6679,0,0,0,1,1,38,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.45,781.25,0.68,0,1
6680,1,1,0,1,0,14,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.15,1139.2,2.84,1,4
6681,1,0,1,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.55,2264.05,3.12,1,5
6682,1,1,1,0,0,19,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),95.9,1777.9,3.2,1,5
6683,1,0,0,1,0,7,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),75.15,496.9,2.51,1,3
6684,0,0,0,1,0,42,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),84.35,3571.6,2.81,1,8
6685,0,0,0,1,0,63,1,1,DSL,1,1,0,0,1,1,One year,1,Credit card (automatic),79.7,4786.15,2.66,1,7
6686,0,1,0,1,0,56,0,0,DSL,0,0,1,1,1,1,One year,1,Bank transfer (automatic),54.05,2959.8,1.8,1,5
6687,1,1,0,1,0,13,0,0,DSL,1,0,0,1,1,1,Month-to-month,1,Electronic check,54.45,706.85,1.82,1,5
6688,0,1,0,0,0,37,1,1,DSL,1,1,1,1,0,0,One year,0,Electronic check,67.45,2443.3,2.25,1,7
6689,0,0,1,0,0,18,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,84.95,1443.65,2.83,1,4
6690,0,1,0,0,0,44,1,0,DSL,1,0,0,1,1,0,One year,0,Electronic check,65.4,2774.55,2.18,1,5
6691,1,0,0,0,0,7,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),70.75,450.8,2.36,1,5
6692,0,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.0,44.0,1.47,1,2
6694,0,0,0,1,1,69,1,1,DSL,1,0,0,1,0,0,Two year,0,Credit card (automatic),61.4,4059.85,2.05,1,5
6695,0,0,1,1,0,55,1,0,Fiber optic,0,0,1,1,1,0,Two year,0,Credit card (automatic),88.8,4805.3,2.96,1,5
6696,1,0,1,0,0,14,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.85,1531.4,3.49,1,7
6697,1,0,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,94.4,94.4,3.15,1,5
6698,0,1,0,1,1,47,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,90.5,4318.35,3.02,1,9
6699,0,1,0,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,1,Electronic check,85.25,6083.1,2.84,1,8
6700,1,0,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.6,24.6,0.82,1,1
6701,0,1,0,0,0,16,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,284.35,0.66,0,1
6702,0,0,0,1,1,65,1,1,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),82.5,5215.1,2.75,1,8
6704,0,1,0,0,0,18,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,23.75,424.5,0.79,0,2
6705,1,0,1,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.85,292.8,2.63,1,3
6706,0,0,1,0,0,45,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),100.15,4459.8,3.34,1,6
6707,0,0,0,0,0,21,0,0,DSL,1,0,0,1,0,0,Two year,0,Mailed check,35.1,770.4,1.17,1,3
6708,1,0,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.7,151.65,2.36,1,2
6709,0,0,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),113.65,8124.2,3.79,1,9
6711,1,0,0,0,0,6,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,47.95,305.1,1.6,1,4
6712,0,1,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.1,4754.3,2.17,1,7
6714,0,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.6,45.6,1.52,1,2
6715,1,1,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.45,76.45,2.55,1,3
6716,1,0,0,0,0,52,1,1,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),111.25,5916.45,3.71,1,8
6717,1,0,0,0,0,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.55,413.65,2.52,1,3
6718,0,0,0,1,1,48,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.0,935.9,0.67,0,1
6719,0,0,0,1,0,67,1,1,DSL,1,1,1,0,0,1,One year,0,Mailed check,75.1,5064.45,2.5,1,7
6720,1,1,1,1,0,29,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.45,2653.65,3.15,1,5
6721,0,1,0,1,0,65,1,1,DSL,1,1,1,0,0,0,One year,0,Credit card (automatic),67.05,4309.55,2.24,1,6
6722,1,0,0,1,1,17,1,0,Fiber optic,0,0,1,1,1,1,One year,0,Bank transfer (automatic),98.6,1704.95,3.29,1,6
6723,0,0,0,0,0,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.3,246.3,0.68,0,1
6724,0,0,0,1,1,52,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.1,1078.75,0.67,0,1
6725,0,0,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),113.65,8166.8,3.79,1,9
6726,1,0,0,1,0,34,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Electronic check,62.65,2274.9,2.09,1,6
6727,0,1,0,0,0,3,1,0,DSL,0,0,0,0,0,1,Month-to-month,0,Mailed check,54.65,189.1,1.82,1,3
6728,1,1,0,0,1,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),54.7,169.45,1.82,1,3
6729,0,1,0,0,0,10,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.15,735.5,2.34,1,2
6730,1,1,1,1,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,74.95,308.7,2.5,1,3
6731,0,0,0,0,0,15,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),83.2,1130.0,2.77,1,4
6732,0,0,0,0,0,3,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.6,86.35,0.82,0,2
6733,0,0,1,1,0,52,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,109.1,5647.95,3.64,1,8
6734,0,0,1,0,0,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.4,2025.1,3.18,1,5
6735,0,0,0,1,0,68,1,0,DSL,0,1,0,1,1,0,Two year,0,Bank transfer (automatic),64.1,4326.25,2.14,1,5
6736,0,1,1,0,0,39,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,90.7,3413.25,3.02,1,5
6737,0,0,0,1,0,46,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,43.95,2007.85,1.46,1,3
6738,1,0,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.0,85.0,2.83,1,4
6739,1,1,0,1,1,13,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.4,896.75,2.48,1,3
6740,0,1,0,1,1,72,0,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),45.25,3139.8,1.51,1,5
6741,1,0,1,1,0,38,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.95,2869.85,2.5,1,3
6742,0,1,0,1,0,64,1,1,DSL,0,1,0,1,0,1,One year,1,Mailed check,70.15,4480.7,2.34,1,6
6743,0,0,1,0,0,13,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,96.85,1235.55,3.23,1,5
6744,0,1,0,0,1,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,83.75,0.67,0,1
6745,0,0,0,0,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),91.35,6697.2,3.04,1,9
6746,0,0,0,1,1,57,1,1,DSL,1,0,1,1,1,1,Two year,1,Electronic check,84.5,4845.4,2.82,1,8
6747,0,0,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.5,8312.75,3.85,1,9
6748,1,1,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.0,94.0,3.13,1,5
6749,1,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.95,79.95,2.66,1,3
6750,1,0,0,0,0,8,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.65,820.5,3.32,1,6
6751,1,0,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.25,210.3,2.48,1,3
6752,0,1,0,0,1,47,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Electronic check,55.3,2654.05,1.84,1,4
6753,0,1,1,1,0,69,0,0,DSL,0,0,1,0,0,0,One year,1,Credit card (automatic),29.8,2134.3,0.99,1,2
6754,0,1,0,1,1,38,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.6,717.3,0.65,0,1
6755,0,1,0,0,0,26,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,518.3,0.7,0,1
6756,0,0,0,1,1,14,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.8,1203.9,2.83,1,4
6757,0,1,0,0,0,11,1,0,DSL,0,1,0,0,1,0,One year,1,Electronic check,61.25,729.95,2.04,1,4
6758,1,0,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),79.75,159.4,2.66,1,3
6759,1,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,18.85,18.85,0.63,0,1
6760,0,0,0,1,0,27,1,0,Fiber optic,1,0,0,1,1,1,One year,1,Credit card (automatic),101.9,2681.15,3.4,1,6
6761,0,1,0,0,0,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.55,335.4,1.45,1,2
6762,0,0,0,1,1,23,1,0,DSL,1,1,1,1,0,0,One year,1,Mailed check,66.25,1533.8,2.21,1,6
6763,1,0,0,0,0,13,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.35,1358.85,3.34,1,6
6764,0,0,0,1,0,60,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),110.8,6640.7,3.69,1,8
6765,0,0,0,1,1,6,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Electronic check,54.85,355.1,1.83,1,3
6766,0,1,1,1,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.85,485.25,2.49,1,3
6767,0,1,0,0,1,66,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.3,1673.8,0.84,0,2
6768,0,1,0,1,0,72,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),85.95,6151.9,2.86,1,8
6769,0,1,0,0,0,33,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),54.65,1665.2,1.82,1,4
6770,0,1,0,1,0,23,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.3,486.2,0.64,0,1
6771,0,0,0,1,1,59,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),90.3,5194.05,3.01,1,9
6772,0,1,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.8,176.2,1.49,1,2
6773,0,1,0,1,1,67,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),89.55,6373.1,2.98,1,5
6774,0,0,0,0,0,4,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.3,116.95,0.84,0,2
6775,0,1,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),110.9,8240.85,3.7,1,8
6776,0,0,0,1,0,42,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),66.4,2727.8,2.21,1,6
6777,0,0,1,0,0,26,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.8,2006.1,2.63,1,3
6778,0,1,0,1,0,38,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,110.7,4428.6,3.69,1,8
6779,0,1,0,1,0,24,1,1,DSL,1,0,0,1,0,0,One year,1,Electronic check,58.35,1346.9,1.94,1,5
6780,0,0,0,1,0,65,1,0,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),58.9,3857.1,1.96,1,5
6781,0,0,0,0,0,67,1,0,DSL,1,0,1,1,0,1,One year,1,Bank transfer (automatic),72.35,4991.5,2.41,1,6
6782,1,0,1,1,0,43,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Mailed check,109.55,4830.25,3.65,1,8
6783,0,1,0,0,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.1,2322.85,3.14,1,5
6784,0,0,0,0,0,64,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),24.4,1601.2,0.81,0,2
6785,0,0,0,0,1,40,1,0,DSL,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),64.1,2460.35,2.14,1,5
6787,0,1,0,0,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.8,309.4,0.66,0,1
6788,0,1,0,0,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.35,1654.6,0.81,0,2
6789,0,1,1,1,0,27,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.55,1943.9,2.35,1,2
6791,0,1,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.7,73.05,0.69,0,1
6792,0,0,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.1,223.6,0.67,0,1
6793,1,1,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),84.5,662.65,2.82,1,4
6794,1,0,1,1,0,33,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.6,2656.5,2.69,1,4
6795,0,0,0,1,1,52,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.85,1070.5,0.66,0,1
6797,0,0,0,1,0,60,1,0,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),59.85,3483.45,2.0,1,5
6798,0,1,1,1,0,33,0,0,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,50.0,1750.85,1.67,1,5
6799,0,0,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.25,19.25,0.64,0,1
6800,0,1,0,0,0,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,50.05,288.35,1.67,1,3
6801,1,0,0,1,0,54,1,1,DSL,0,0,0,0,1,1,One year,1,Credit card (automatic),70.15,3715.65,2.34,1,5
6802,1,0,1,1,0,24,0,0,DSL,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),40.65,933.3,1.36,1,3
6803,0,0,0,1,1,35,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.85,739.35,0.66,0,1
6804,0,0,0,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),82.65,5919.35,2.76,1,8
6805,0,1,0,0,0,43,1,0,Fiber optic,1,1,1,1,0,0,One year,1,Credit card (automatic),90.65,3882.3,3.02,1,6
6806,0,1,0,0,0,43,0,0,DSL,0,0,1,1,0,1,One year,0,Electronic check,44.15,1931.3,1.47,1,4
6807,0,0,0,1,1,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),69.95,320.4,2.33,1,2
6808,0,0,1,0,0,44,1,0,Fiber optic,0,1,1,0,0,1,One year,0,Credit card (automatic),89.15,3990.75,2.97,1,5
6809,1,1,1,1,0,12,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.45,950.2,2.68,1,3
6810,0,1,0,0,1,53,1,0,Fiber optic,1,1,1,0,0,1,One year,0,Electronic check,95.95,5036.9,3.2,1,6
6811,0,0,0,0,0,23,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.5,470.2,0.65,0,1
6812,0,0,0,0,0,62,1,1,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),94.0,5757.2,3.13,1,5
6813,0,1,0,0,1,27,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.6,581.85,0.69,0,1
6815,0,0,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,48.85,631.4,1.63,1,3
6816,0,0,0,0,0,69,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.6,1678.05,0.82,0,2
6817,0,1,0,0,0,3,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),74.45,221.1,2.48,1,3
6818,1,0,0,1,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.7,2.49,1,3
6819,0,0,0,0,0,70,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,98.9,6838.6,3.3,1,6
6820,0,0,1,0,0,15,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.5,1400.3,3.05,1,4
6821,0,0,0,1,1,67,1,1,Fiber optic,1,0,1,1,0,1,One year,1,Bank transfer (automatic),100.25,6689.0,3.34,1,7
6822,0,0,0,0,0,64,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),110.5,7069.25,3.68,1,8
6823,0,0,0,1,1,45,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,105.15,4730.9,3.51,1,7
6824,1,0,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,268.35,2.34,1,2
6825,0,0,0,0,0,40,0,0,DSL,1,0,0,1,1,1,One year,1,Bank transfer (automatic),54.55,2236.2,1.82,1,5
6826,1,0,0,0,1,48,1,0,Fiber optic,0,1,1,1,1,0,Two year,1,Mailed check,95.5,4627.85,3.18,1,6
6827,1,1,0,0,0,40,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Bank transfer (automatic),104.8,4131.95,3.49,1,7
6828,1,0,0,0,0,18,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,88.35,1639.3,2.94,1,5
6829,0,0,0,1,1,8,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,55.75,446.8,1.86,1,4
6830,0,0,0,1,1,70,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.0,6293.2,2.97,1,9
6831,0,0,0,1,1,38,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.95,756.4,0.66,0,1
6832,0,0,0,1,1,51,1,1,Fiber optic,0,0,1,0,0,1,One year,1,Electronic check,90.15,4554.85,3.01,1,5
6833,1,0,0,0,0,15,1,0,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.1,1426.4,3.3,1,6
6834,0,1,0,1,1,9,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,197.4,0.65,0,1
6835,0,0,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),18.75,53.15,0.62,0,1
6836,1,0,0,0,1,4,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,87.1,341.45,2.9,1,5
6837,0,1,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.1,1790.8,0.84,0,2
6838,0,0,0,0,0,48,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),102.5,4904.25,3.42,1,7
6839,0,1,0,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.8,1207.0,2.36,1,2
6840,0,1,0,1,0,71,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),86.1,6045.9,2.87,1,8
6841,1,1,0,0,0,14,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,89.95,1178.4,3.0,1,5
6842,0,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.1,19.1,0.64,0,1
6843,0,0,0,0,0,11,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.05,237.7,0.67,0,1
6844,0,1,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.25,4478.85,2.17,1,7
6845,1,1,0,1,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,76.2,76.2,2.54,1,3
6846,1,0,0,1,1,36,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),97.35,3457.9,3.24,1,6
6847,0,1,0,1,1,27,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),85.2,2151.6,2.84,1,5
6848,0,0,0,1,0,50,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.85,943.1,0.66,0,1
6849,1,1,0,1,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),44.7,44.7,1.49,1,2
6850,0,1,0,0,0,35,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,83.15,2848.45,2.77,1,4
6851,1,1,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.8,620.35,2.89,1,4
6852,0,0,0,1,0,53,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.05,990.45,0.64,0,1
6853,0,0,0,1,0,72,1,0,DSL,1,1,1,1,1,1,Two year,0,Mailed check,85.1,6155.4,2.84,1,8
6855,1,1,0,0,0,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.4,206.6,1.68,1,3
6856,1,1,0,1,0,32,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,78.9,2447.95,2.63,1,4
6857,0,0,0,0,0,25,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.05,461.3,0.64,0,1
6858,0,1,0,1,0,37,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,90.35,3419.3,3.01,1,5
6859,0,1,0,1,1,26,1,1,DSL,0,0,1,1,1,1,One year,1,Credit card (automatic),82.0,2083.1,2.73,1,7
6860,0,1,0,1,1,35,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),89.65,3161.6,2.99,1,5
6861,0,1,1,1,0,71,1,0,DSL,1,1,0,1,1,0,One year,1,Bank transfer (automatic),71.0,5012.1,2.37,1,6
6862,0,0,0,0,0,28,1,1,DSL,1,0,1,0,0,0,One year,0,Mailed check,59.0,1654.45,1.97,1,5
6863,1,0,0,0,0,15,1,0,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,59.45,892.65,1.98,1,4
6864,0,1,0,1,0,71,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),113.15,7953.25,3.77,1,8
6865,0,1,0,1,1,70,1,0,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),80.15,5600.15,2.67,1,7
6867,0,0,0,1,0,71,1,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),80.7,5705.05,2.69,1,7
6868,0,1,0,0,0,62,1,1,Fiber optic,1,1,0,0,0,1,One year,1,Bank transfer (automatic),92.3,5731.45,3.08,1,6
6869,0,1,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Credit card (automatic),112.9,8061.5,3.76,1,9
6870,0,0,0,0,1,14,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),59.8,824.85,1.99,1,4
6871,0,0,0,1,1,70,1,0,DSL,1,0,0,1,1,1,Two year,0,Credit card (automatic),75.35,5437.75,2.51,1,6
6872,0,1,0,0,1,9,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.1,190.25,0.67,0,1
6873,0,0,0,1,1,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),79.5,5661.7,2.65,1,8
6874,0,0,0,1,0,63,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.25,6841.4,3.64,1,8
6875,1,0,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.15,71.15,2.37,1,2
6876,0,0,0,1,1,70,1,1,DSL,1,1,0,0,1,0,Two year,1,Credit card (automatic),69.2,4872.35,2.31,1,6
6877,0,0,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.75,6595.9,2.99,1,9
6878,0,1,1,1,0,8,1,0,DSL,1,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),60.9,551.95,2.03,1,4
6879,1,0,1,0,0,42,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.65,3541.35,2.82,1,4
6880,1,0,0,0,0,18,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),90.0,1527.35,3.0,1,5
6881,0,1,0,1,0,66,1,1,Fiber optic,0,1,1,0,0,1,One year,0,Electronic check,95.3,6273.4,3.18,1,6
6882,0,1,0,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.05,786.3,2.5,1,3
6883,0,1,0,0,1,25,0,0,DSL,1,0,0,0,1,0,One year,1,Credit card (automatic),40.65,970.55,1.36,1,3
